,NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
5926,51,Information,31-0000,Healthcare Support Occupations,major,540,26.2,0.02,~,16.36,34040,4.3,10.98,12.42,14.94,18.62,23.38,22840,25830,31070,38730,48640,,
5927,51,Information,31-1000,"Nursing, Psychiatric, and Home Health Aides",minor,300,23.5,0.01,~,15.12,31450,7.2,10.61,11.64,13.35,16.17,21.86,22080,24210,27760,33630,45480,,
5928,51,Information,31-1010,"Nursing, Psychiatric, and Home Health Aides",broad,300,23.5,0.01,~,15.12,31450,7.2,10.61,11.64,13.35,16.17,21.86,22080,24210,27760,33630,45480,,
5929,51,Information,31-1014,Nursing Assistants,detailed,240,21.9,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
5930,51,Information,33-0000,Protective Service Occupations,major,5230,7.1,0.19,1,21.6,44930,2.8,10.77,13.31,18.51,28.23,36.18,22390,27680,38490,58710,75250,,
5931,51,Information,33-1000,Supervisors of Protective Service Workers,minor,250,12.1,0.01,~,32.61,67820,4,17.37,23.33,29.03,38.52,55.08,36130,48520,60380,80120,114580,,
5932,51,Information,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,250,12.1,0.01,~,32.61,67820,4,17.37,23.33,29.03,38.52,55.08,36130,48520,60380,80120,114580,,
5933,51,Information,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,250,12.1,0.01,~,32.61,67820,4,17.37,23.33,29.03,38.52,55.08,36130,48520,60380,80120,114580,,
5934,51,Information,33-9000,Other Protective Service Workers,minor,4980,7.2,0.18,~,21.06,43800,2.9,10.69,13.14,18.06,27.6,35.5,22230,27330,37570,57420,73850,,
5935,51,Information,33-9020,Private Detectives and Investigators,broad,300,8.9,0.01,~,34.82,72420,3.3,19.53,23.99,30.24,42.17,59.69,40630,49900,62910,87720,124150,,
5936,51,Information,33-9021,Private Detectives and Investigators,detailed,300,8.9,0.01,~,34.82,72420,3.3,19.53,23.99,30.24,42.17,59.69,40630,49900,62910,87720,124150,,
5937,51,Information,33-9030,Security Guards and Gaming Surveillance Officers,broad,4470,8,0.16,~,20.16,41940,3.2,10.58,12.89,17.43,26.55,34.28,22010,26810,36250,55220,71300,,
5938,51,Information,33-9032,Security Guards,detailed,4470,8,0.16,~,20.16,41940,3.2,10.58,12.89,17.43,26.55,34.28,22010,26810,36250,55220,71300,,
5939,51,Information,33-9090,Miscellaneous Protective Service Workers,broad,210,21.3,0.01,~,20.41,42440,9.3,10.48,12.99,17.7,26.1,34.23,21800,27030,36810,54280,71200,,
5940,51,Information,33-9099,"Protective Service Workers, All Other",detailed,180,24.8,0.01,~,22.02,45800,9.3,12.14,13.88,19.88,27.98,35.56,25250,28870,41350,58190,73960,,
5941,51,Information,35-0000,Food Preparation and Serving Related Occupations,major,51720,3,1.85,2,11,22880,0.9,8.24,8.97,9.92,11.63,14.88,17130,18670,20630,24190,30950,,
5942,51,Information,35-1000,Supervisors of Food Preparation and Serving Workers,minor,4110,5.8,0.15,~,16.58,34490,2.5,10.16,11.76,14.23,19.21,26.66,21120,24460,29590,39950,55460,,
5943,51,Information,35-1010,Supervisors of Food Preparation and Serving Workers,broad,4110,5.8,0.15,~,16.58,34490,2.5,10.16,11.76,14.23,19.21,26.66,21120,24460,29590,39950,55460,,
5944,51,Information,35-1011,Chefs and Head Cooks,detailed,**,**,**,~,29.66,61700,5.5,15.63,19.71,27.26,36.52,46.01,32500,41000,56710,75950,95690,,
5945,51,Information,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,3950,5.7,0.14,1,16.07,33430,2.5,10.12,11.68,14.06,18.65,25.2,21050,24300,29250,38790,52420,,
5946,51,Information,35-2000,Cooks and Food Preparation Workers,minor,3150,8.9,0.11,~,12.64,26300,1.8,9.11,10.23,11.57,14.04,17.91,18960,21280,24060,29210,37250,,
5947,51,Information,35-2010,Cooks,broad,2160,11.2,0.08,~,12.95,26940,2.4,9.41,10.38,11.72,14.3,18.43,19560,21590,24390,29750,38340,,
5948,51,Information,35-2012,"Cooks, Institution and Cafeteria",detailed,360,13.9,0.01,~,17.33,36050,3.7,10.98,12.9,16.34,20.38,24.8,22840,26840,33990,42390,51590,,
5949,51,Information,35-2014,"Cooks, Restaurant",detailed,820,20.3,0.03,~,12.17,25320,2.4,9.37,10.38,11.77,13.75,15.44,19490,21600,24490,28590,32110,,
5950,51,Information,35-2015,"Cooks, Short Order",detailed,730,27.9,0.03,~,11.06,23010,3.1,8.94,9.96,10.91,11.84,13.52,18590,20720,22680,24630,28120,,
5951,51,Information,35-2019,"Cooks, All Other",detailed,210,25.9,0.01,~,15.07,31340,7.1,9.75,10.78,13.57,17.66,24.87,20280,22410,28230,36730,51720,,
5952,51,Information,35-2020,Food Preparation Workers,broad,990,16,0.04,~,11.97,24900,2.3,8.72,9.74,11.24,13.34,16.8,18130,20250,23390,27760,34950,,
5953,51,Information,35-2021,Food Preparation Workers,detailed,990,16,0.04,~,11.97,24900,2.3,8.72,9.74,11.24,13.34,16.8,18130,20250,23390,27760,34950,,
5954,51,Information,35-3000,Food and Beverage Serving Workers,minor,43350,2.9,1.55,~,10.35,21530,0.8,8.16,8.85,9.7,11.14,13.29,16970,18420,20180,23180,27630,,
5955,51,Information,35-3010,Bartenders,broad,1250,12.7,0.04,~,12.87,26770,4.4,8.27,8.94,10,14.4,20.53,17210,18590,20810,29960,42710,,
5956,51,Information,35-3011,Bartenders,detailed,1250,12.7,0.04,~,12.87,26770,4.4,8.27,8.94,10,14.4,20.53,17210,18590,20810,29960,42710,,
5957,51,Information,35-3020,Fast Food and Counter Workers,broad,36860,3.6,1.32,~,10.16,21140,0.8,8.16,8.85,9.67,11.05,12.68,16980,18410,20120,22980,26380,,
5958,51,Information,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,6660,8.4,0.24,~,11.42,23750,1.8,8.52,9.72,10.71,12.08,15.32,17710,20220,22290,25120,31860,,
5959,51,Information,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,30200,4.3,1.08,2,9.89,20560,0.8,8.12,8.77,9.49,10.69,12.05,16890,18240,19730,22230,25060,,
5960,51,Information,35-3030,Waiters and Waitresses,broad,1910,16.5,0.07,~,10.69,22230,3.7,7.95,8.55,9.36,11.39,15.72,16540,17780,19470,23690,32700,,
5961,51,Information,35-3031,Waiters and Waitresses,detailed,1910,16.5,0.07,~,10.69,22230,3.7,7.95,8.55,9.36,11.39,15.72,16540,17780,19470,23690,32700,,
5962,51,Information,35-3040,"Food Servers, Nonrestaurant",broad,3330,20.3,0.12,~,11.3,23510,4,8.25,9.09,10.01,11.68,14.93,17160,18910,20820,24290,31040,,
5963,51,Information,35-3041,"Food Servers, Nonrestaurant",detailed,3330,20.3,0.12,~,11.3,23510,4,8.25,9.09,10.01,11.68,14.93,17160,18910,20820,24290,31040,,
5964,51,Information,35-9000,Other Food Preparation and Serving Related Workers,minor,1120,17.3,0.04,~,11.1,23090,3.8,8.54,9.29,10.01,11.36,14.81,17770,19310,20810,23630,30800,,
5965,51,Information,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,580,25.4,0.02,~,11.72,24370,5.7,9.06,9.96,10.01,11.55,16.39,18850,20720,20820,24010,34090,,
5966,51,Information,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,580,25.4,0.02,~,11.72,24370,5.7,9.06,9.96,10.01,11.55,16.39,18850,20720,20820,24010,34090,,
5967,51,Information,35-9020,Dishwashers,broad,350,17,0.01,~,10.28,21370,2.1,8.23,9.2,10.01,11.27,12.25,17120,19140,20820,23430,25490,,
5968,51,Information,35-9021,Dishwashers,detailed,350,17,0.01,~,10.28,21370,2.1,8.23,9.2,10.01,11.27,12.25,17120,19140,20820,23430,25490,,
5969,51,Information,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,110,15.1,0,~,8.9,18510,3.8,7.82,8.27,8.87,9.45,10.81,16260,17200,18440,19660,22490,,
5970,51,Information,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,110,15.1,0,~,8.9,18510,3.8,7.82,8.27,8.87,9.45,10.81,16260,17200,18440,19660,22490,,
5971,51,Information,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,6990,4.3,0.25,2,13.98,29080,1.2,9.07,10.33,12.89,16.48,20.64,18870,21490,26820,34280,42930,,
5972,51,Information,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,220,9.4,0.01,~,23.69,49270,2.6,14.37,17.52,22.9,29.45,35.11,29880,36440,47630,61260,73030,,
5973,51,Information,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,220,9.4,0.01,~,23.69,49270,2.6,14.37,17.52,22.9,29.45,35.11,29880,36440,47630,61260,73030,,
5974,51,Information,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,190,10.2,0.01,~,23.07,47990,2.8,14.65,17.55,22.57,28.46,32.19,30470,36500,46950,59190,66960,,
5975,51,Information,37-2000,Building Cleaning and Pest Control Workers,minor,6400,4.5,0.23,~,13.46,28000,1.2,9.01,10.14,12.55,15.87,19.37,18750,21090,26110,33010,40290,,
5976,51,Information,37-2010,Building Cleaning Workers,broad,6400,4.5,0.23,~,13.46,28000,1.2,9.01,10.14,12.55,15.87,19.37,18750,21090,26110,33010,40290,,
5977,51,Information,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,6300,4.5,0.23,2,13.47,28020,1.2,9.02,10.15,12.58,15.89,19.36,18760,21110,26160,33050,40270,,
5978,51,Information,37-2012,Maids and Housekeeping Cleaners,detailed,100,17.9,0,~,13.01,27060,6,8.52,9.7,11.4,14.49,20.94,17730,20180,23710,30140,43560,,
5979,51,Information,37-3000,Grounds Maintenance Workers,minor,370,9.6,0.01,~,17.11,35590,4,10.54,12.57,14.99,19.26,26.25,21930,26140,31180,40070,54590,,
5980,51,Information,37-3010,Grounds Maintenance Workers,broad,370,9.6,0.01,~,17.11,35590,4,10.54,12.57,14.99,19.26,26.25,21930,26140,31180,40070,54590,,
5981,51,Information,37-3011,Landscaping and Groundskeeping Workers,detailed,360,10,0.01,~,16.96,35270,4,10.56,12.54,14.92,18.9,25.48,21960,26080,31030,39320,53010,,
5982,51,Information,39-0000,Personal Care and Service Occupations,major,71150,2.7,2.54,3,12.86,26750,1.9,8.23,8.98,10.11,12.01,18.95,17130,18670,21020,24980,39420,,
5983,51,Information,39-1000,Supervisors of Personal Care and Service Workers,minor,7820,4,0.28,~,16.77,34870,1.8,10.3,11.9,14.58,19.2,26.29,21420,24750,30330,39930,54680,,
5984,51,Information,39-1020,First-Line Supervisors of Personal Service Workers,broad,7820,4,0.28,~,16.76,34860,1.8,10.3,11.9,14.58,19.19,26.27,21420,24750,30330,39920,54650,,
5985,51,Information,39-1021,First-Line Supervisors of Personal Service Workers,detailed,7820,4,0.28,2,16.76,34860,1.8,10.3,11.9,14.58,19.19,26.27,21420,24750,30330,39920,54650,,
5986,51,Information,39-2000,Animal Care and Service Workers,minor,240,10.9,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
5987,51,Information,39-2010,Animal Trainers,broad,220,11.5,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
5988,51,Information,39-2011,Animal Trainers,detailed,220,11.5,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
5989,51,Information,39-3000,Entertainment Attendants and Related Workers,minor,57730,2.9,2.06,~,10.66,22170,1.2,8.13,8.79,9.67,11.16,13.21,16900,18290,20120,23200,27480,,
5990,51,Information,39-3020,Motion Picture Projectionists,broad,5080,10.1,0.18,~,11.68,24300,2.4,8.45,9.24,10.54,12.78,16.48,17570,19220,21930,26580,34270,,
5991,51,Information,39-3021,Motion Picture Projectionists,detailed,5080,10.1,0.18,1,11.68,24300,2.4,8.45,9.24,10.54,12.78,16.48,17570,19220,21930,26580,34270,,
5992,51,Information,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,48920,3.4,1.75,~,9.91,20620,0.9,8.09,8.73,9.54,10.88,11.94,16830,18170,19850,22640,24830,,
5993,51,Information,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,48920,3.4,1.75,3,9.91,20620,0.9,8.09,8.73,9.54,10.88,11.94,16830,18170,19850,22640,24830,,
5994,51,Information,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,3710,17.2,0.13,~,19.04,39600,6.4,8.35,9.32,12.03,23.64,44.1,17370,19390,25030,49170,91720,,
5995,51,Information,39-3091,Amusement and Recreation Attendants,detailed,1570,27.8,0.06,~,10.05,20900,2.9,7.87,8.41,9.16,10.45,14.07,16370,17500,19050,21740,29270,,
5996,51,Information,39-3092,Costume Attendants,detailed,1660,21.5,0.06,~,29.83,62040,5.4,12.55,18.21,25.34,40.61,56.34,26100,37870,52700,84460,117180,,
5997,51,Information,39-5000,Personal Appearance Workers,minor,4850,7.7,0.17,~,31.2,64900,5.6,10.33,11.66,24.7,50.11,60.67,21490,24250,51380,104220,126200,,
5998,51,Information,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,2030,8.7,0.07,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
5999,51,Information,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,2010,8.8,0.07,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
6000,51,Information,39-5090,Miscellaneous Personal Appearance Workers,broad,2820,8.9,0.1,~,35.57,73990,5.9,10.33,17.94,31.47,53.74,61.86,21490,37320,65460,111770,128670,,
6001,51,Information,39-5091,"Makeup Artists, Theatrical and Performance",detailed,2820,8.9,0.1,~,35.57,73990,5.9,10.33,17.94,31.47,53.74,61.86,21490,37320,65460,111770,128670,,
6002,51,Information,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,70,35.5,0,~,14.05,29220,5.5,10.45,11.06,12.09,16.71,19.37,21740,23010,25140,34760,40280,,
6003,51,Information,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,70,35.5,0,~,14.05,29220,5.5,10.45,11.06,12.09,16.71,19.37,21740,23010,25140,34760,40280,,
6004,51,Information,39-6012,Concierges,detailed,70,35.5,0,~,14.05,29220,5.5,10.45,11.06,12.09,16.71,19.37,21740,23010,25140,34760,40280,,
6005,51,Information,39-7000,Tour and Travel Guides,minor,50,11.2,0,~,14.93,31060,3.1,11.91,12.8,14.13,16.8,19.86,24780,26620,29390,34930,41310,,
6006,51,Information,39-7010,Tour and Travel Guides,detailed,50,11.2,0,~,14.93,31060,3.1,11.91,12.8,14.13,16.8,19.86,24780,26620,29390,34930,41310,,
6007,51,Information,39-7010,Tour and Travel Guides,broad,50,11.2,0,~,14.93,31060,3.1,11.91,12.8,14.13,16.8,19.86,24780,26620,29390,34930,41310,,
6008,51,Information,39-9000,Other Personal Care and Service Workers,minor,400,31,0.01,~,23.38,48620,16.2,9.53,10.52,12.13,22.26,42.21,19820,21880,25230,46300,87790,,
6009,51,Information,39-9010,Childcare Workers,broad,110,37.4,0,~,11.76,24460,4.7,9.06,10.03,11.06,12.03,16.18,18850,20860,23000,25010,33650,,
6010,51,Information,39-9011,Childcare Workers,detailed,110,37.4,0,~,11.76,24460,4.7,9.06,10.03,11.06,12.03,16.18,18850,20860,23000,25010,33650,,
6011,51,Information,39-9030,Recreation and Fitness Workers,broad,160,17.6,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
6012,51,Information,39-9031,Fitness Trainers and Aerobics Instructors,detailed,90,28.8,0,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
6013,51,Information,39-9032,Recreation Workers,detailed,60,10.7,0,~,12.21,25400,7.8,8.86,9.63,10.89,12.83,18.18,18430,20030,22650,26690,37800,,
6014,51,Information,39-9090,Miscellaneous Personal Care and Service Workers,broad,50,17.6,0,~,15.34,31910,5.2,10.2,11.1,13.83,19.16,23.23,21210,23100,28760,39850,48330,,
6015,51,Information,39-9099,"Personal Care and Service Workers, All Other",detailed,50,17.6,0,~,15.34,31910,5.2,10.2,11.1,13.83,19.16,23.23,21210,23100,28760,39850,48330,,
6016,51,Information,41-0000,Sales and Related Occupations,major,322830,1.1,11.53,35,30.69,63840,0.8,10.58,15.43,25.38,39.23,58.5,22000,32080,52800,81590,121680,,
6017,51,Information,41-1000,Supervisors of Sales Workers,minor,25010,1.9,0.89,~,37.55,78100,0.9,14.67,23.13,33.75,47.64,65.22,30510,48110,70200,99090,135660,,
6018,51,Information,41-1010,First-Line Supervisors of Sales Workers,broad,25010,1.9,0.89,~,37.55,78100,0.9,14.67,23.13,33.75,47.64,65.22,30510,48110,70200,99090,135660,,
6019,51,Information,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,4680,6.1,0.17,1,19.51,40580,2,10.75,12.98,16.66,23.29,31.92,22360,27010,34650,48450,66380,,
6020,51,Information,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,20330,1.9,0.73,5,41.7,86730,0.8,20.61,28,37.29,51.33,69.68,42870,58230,77570,106780,144930,,
6021,51,Information,41-2000,Retail Sales Workers,minor,29450,4.3,1.05,~,11.54,24010,1.2,8.28,9.05,10.33,11.96,16.77,17230,18810,21490,24870,34890,,
6022,51,Information,41-2010,Cashiers,broad,19760,5.6,0.71,~,10.31,21440,1.1,8.13,8.81,9.7,11.27,12.92,16910,18330,20180,23450,26880,,
6023,51,Information,41-2011,Cashiers,detailed,19760,5.6,0.71,2,10.31,21440,1.1,8.13,8.81,9.7,11.27,12.92,16910,18330,20180,23450,26880,,
6024,51,Information,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,270,30.1,0.01,~,16.25,33800,7.6,10,11.67,14.91,18.69,23.83,20810,24270,31010,38880,49560,,
6025,51,Information,41-2021,Counter and Rental Clerks,detailed,200,35.5,0.01,~,15.19,31600,4.2,9.79,11.49,14.49,17.82,21.66,20370,23900,30130,37060,45050,,
6026,51,Information,41-2030,Retail Salespersons,broad,9430,6.5,0.34,~,14,29120,2.3,8.89,9.93,11.69,16.28,21.77,18490,20650,24310,33870,45270,,
6027,51,Information,41-2031,Retail Salespersons,detailed,9430,6.5,0.34,1,14,29120,2.3,8.89,9.93,11.69,16.28,21.77,18490,20650,24310,33870,45270,,
6028,51,Information,41-3000,"Sales Representatives, Services",minor,207190,1.2,7.4,~,30.47,63380,0.8,11.95,16.83,25.59,38.14,55.38,24860,35000,53220,79340,115180,,
6029,51,Information,41-3010,Advertising Sales Agents,broad,69340,3.4,2.48,~,26.8,55730,0.9,10.91,14.5,21.47,32.26,48.58,22700,30160,44650,67090,101040,,
6030,51,Information,41-3011,Advertising Sales Agents,detailed,69340,3.4,2.48,11,26.8,55730,0.9,10.91,14.5,21.47,32.26,48.58,22700,30160,44650,67090,101040,,
6031,51,Information,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,740,13.3,0.03,~,41.09,85470,5,20.97,26.09,35.73,49.36,70.5,43620,54260,74310,102660,146650,,
6032,51,Information,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,740,13.3,0.03,~,41.09,85470,5,20.97,26.09,35.73,49.36,70.5,43620,54260,74310,102660,146650,,
6033,51,Information,41-3040,Travel Agents,broad,80,48.9,0,~,22.79,47390,5.6,19.09,20.22,22.08,23.95,30.61,39710,42060,45940,49820,63680,,
6034,51,Information,41-3041,Travel Agents,detailed,80,48.9,0,~,22.79,47390,5.6,19.09,20.22,22.08,23.95,30.61,39710,42060,45940,49820,63680,,
6035,51,Information,41-3090,"Miscellaneous Sales Representatives, Services",broad,137010,2.2,4.89,~,32.28,67140,1,12.74,18.62,28.02,40.4,57.78,26500,38720,58290,84040,120170,,
6036,51,Information,41-3099,"Sales Representatives, Services, All Other",detailed,137010,2.2,4.89,16,32.28,67140,1,12.74,18.62,28.02,40.4,57.78,26500,38720,58290,84040,120170,,
6037,51,Information,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,40050,4,1.43,~,39.68,82540,1.5,16.82,23.36,33.53,50.08,71.03,34990,48580,69750,104170,147750,,
6038,51,Information,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,40050,4,1.43,~,39.68,82540,1.5,16.82,23.36,33.53,50.08,71.03,34990,48580,69750,104170,147750,,
6039,51,Information,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,23010,6.2,0.82,3,44.6,92770,1.8,20.42,26.98,38.02,56.35,76.29,42470,56120,79070,117210,158680,,
6040,51,Information,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,17040,4.3,0.61,3,33.04,68720,2.3,13.69,19.28,28.04,41.23,59.86,28480,40100,58320,85750,124510,,
6041,51,Information,41-9000,Other Sales and Related Workers,minor,21130,3.6,0.75,~,34.37,71490,2.6,10.64,14.49,25.88,51.07,69.98,22120,30130,53830,106220,145550,,
6042,51,Information,41-9010,"Models, Demonstrators, and Product Promoters",broad,260,24.7,0.01,~,19.74,41050,16.8,9.6,11,13.56,21.89,44.57,19960,22890,28210,45540,92710,,
6043,51,Information,41-9011,Demonstrators and Product Promoters,detailed,260,24.7,0.01,~,19.74,41050,16.8,9.6,11,13.56,21.89,44.57,19960,22890,28210,45540,92710,,
6044,51,Information,41-9020,Real Estate Brokers and Sales Agents,broad,220,14.9,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
6045,51,Information,41-9022,Real Estate Sales Agents,detailed,80,27.9,0,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
6046,51,Information,41-9030,Sales Engineers,broad,8960,4.9,0.32,~,55.72,115900,2.1,30.69,40.73,54.31,68.37,81.51,63840,84730,112970,142210,169550,,
6047,51,Information,41-9031,Sales Engineers,detailed,8960,4.9,0.32,2,55.72,115900,2.1,30.69,40.73,54.31,68.37,81.51,63840,84730,112970,142210,169550,,
6048,51,Information,41-9040,Telemarketers,broad,7350,7.2,0.26,~,17.1,35560,2.5,9.63,11.4,15.44,21.61,27.47,20020,23710,32120,44950,57130,,
6049,51,Information,41-9041,Telemarketers,detailed,7350,7.2,0.26,1,17.1,35560,2.5,9.63,11.4,15.44,21.61,27.47,20020,23710,32120,44950,57130,,
6050,51,Information,41-9090,Miscellaneous Sales and Related Workers,broad,4340,6.2,0.15,~,19.9,41390,2.6,9.97,11.44,17.21,24.87,33.6,20740,23790,35800,51740,69890,,
6051,51,Information,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,1990,10.7,0.07,~,15.05,31310,5.6,9.37,10.35,11.83,18.61,25.42,19480,21530,24600,38700,52880,,
